
 
 #Time = 0.0000000000 
-1.004  0.0  0.0  0.0  
-1.002  -66.2089429848  256.600915574  0.0  
-1.0  -0.0482478651019  521.602568567  0.0  
-0.998  -0.0283525335031  528.775223707  0.0  
-0.996  -0.0192430717675  534.869342233  0.0  
-0.994  -0.014166540306  540.273154701  0.0  
-0.992  -0.0109935060916  545.185386727  0.0  
-0.99  -0.00885324406764  549.724380517  0.0  
-0.988  -0.00732867259001  553.967444612  0.0  
-0.986  -0.00619712384111  557.968395224  0.0  
-0.984  -0.00532987217867  561.766483983  0.0  
-0.982  -0.00464780543629  565.391383709  0.0  
-0.98  -0.00409988086996  568.866172707  0.0  
-0.978  -0.00365183498273  572.209220312  0.0  
-0.976  -0.00327989730429  575.435431152  0.0  
-0.974  -0.00296711126203  578.557096157  0.0  
-0.972  -0.00270108886608  581.584492335  0.0  
-0.97  -0.00247259069301  584.526316426  0.0  
-0.968  -0.00227459976481  587.390005427  0.0  
-0.966  -0.00210170112097  590.181978091  0.0  
-0.964  -0.00194965625199  592.90781999  0.0  
-0.962  -0.00181510501444  595.572427452  0.0  
-0.96  -0.00169535289558  598.180121044  0.0  
-0.958  -0.00158821661396  600.734736093  0.0  
-0.956  -0.00149191034143  603.239695705  0.0  
-0.954  -0.00140496069289  605.698070237  0.0  
-0.952  -0.00132614240376  608.112626173  0.0  
-0.95  -0.00125442909494  610.485866619  0.0  
-0.948  -0.00118895518365  612.820065127  0.0  
-0.946  -0.00112898612602  615.117294115  0.0  
-0.944  -0.00107389495701  617.379448933  0.0  
-0.942  -0.00102314363835  619.608268341  0.0  
-0.94  -0.000976268111597  621.80535204  0.0  
-0.938  -0.000932866233049  623.972175758  0.0  
-0.936  -0.000892587966829  626.110104298  0.0  
-0.934  -0.000855127362992  628.22040287  0.0  
-0.932  -0.000820215955144  630.304246975  0.0  
-0.93  -0.000787617296017  632.362731064  0.0  
-0.928  -0.000757122410057  634.396876154  0.0  
-0.926  -0.000728545990307  636.407636544  0.0  
-0.924  -0.000701723202122  638.395905762  0.0  
-0.922  -0.000676506984872  640.362521848  0.0  
-0.92  -0.000652765764168  642.308272064  0.0  
-0.918  -0.000630381504142  644.233897097  0.0  
-0.916  -0.000609248042703  646.140094828  0.0  
-0.914  -0.000589269663587  648.027523716  0.0  
-0.912  -0.000570359866866  649.896805847  0.0  
-0.91  -0.000552440307101  651.748529688  0.0  
-0.908  -0.000535439872852  653.583252574  0.0  
-0.906  -0.000519293886761  655.401502968  0.0  
-0.904  -0.000503943408059  657.203782511  0.0  
-0.902  -0.000489334622604  658.990567891  0.0  
-0.9  -0.000475418308195  660.762312544  0.0  
-0.898  -0.00046214936465  662.519448217  0.0  
-0.896  -0.000449486399485  664.262386388  0.0  
-0.894  -0.000437391362073  665.991519575  0.0  
-0.892  -0.000425829219759  667.707222537  0.0  
-0.89  -0.000414767670225  669.409853381  0.0  
-0.888  -0.000404176885905  671.099754576  0.0  
-0.886  -0.000394029286151  672.777253896  0.0  
-0.884  -0.000384299333631  674.442665285  0.0  
-0.882  -0.000374963352483  676.096289663  0.0  
-0.88  -0.000365999364961  677.738415667  0.0  
-0.878  -0.000357386944962  679.369320346  0.0  
-0.876  -0.000349107086228  680.989269797  0.0  
-0.874  -0.000341142083533  682.598519765  0.0  
-0.872  -0.00033347542539  684.197316199  0.0  
-0.87  -0.000326091697255  685.785895764  0.0  
-0.868  -0.000318976493633  687.364486332  0.0  
-0.866  -0.000312116338588  688.933307425  0.0  
-0.864  -0.000305498613434  690.492570644  0.0  
-0.862  -0.000299111490968  692.042480058  0.0  
-0.86  -0.000292943875726  693.583232577  0.0  
-0.858  -0.000286985349304  695.115018298  0.0  
-0.856  -0.000281226120586  696.638020831  0.0  
-0.854  -0.000275656980141  698.152417603  0.0  
-0.852  -0.000270269258621  699.65838015  0.0  
-0.85  -0.000265054788495  701.15607438  0.0  
-0.848  -0.000260005868975  702.645660836  0.0  
-0.846  -0.000255115233846  704.127294929  0.0  
-0.844  -0.000250376021889  705.601127169  0.0  
-0.842  -0.000245781749607  707.06730338  0.0  
-0.84  -0.000241326286105  708.525964895  0.0  
-0.838  -0.000237003829936  709.977248754  0.0  
-0.836  -0.000232808887707  711.421287882  0.0  
-0.834  -0.0002287362544  712.85821126  0.0  
-0.832  -0.000224780994969  714.288144085  0.0  
-0.83  -0.000220938427494  715.711207927  0.0  
-0.828  -0.000217204107449  717.127520872  0.0  
-0.826  -0.000213573813221  718.537197663  0.0  
-0.824  -0.000210043532455  719.940349825  0.0  
-0.822  -0.000206609449716  721.337085797  0.0  
-0.82  -0.000203267934604  722.727511048  0.0  
-0.818  -0.000200015531076  724.111728185  0.0  
-0.816  -0.000196848947164  725.489837068  0.0  
-0.814  -0.000193765045698  726.861934907  0.0  
-0.812  -0.000190760835379  728.22811636  0.0  
-0.81  -0.000187833462627  729.588473628  0.0  
-0.808  -0.00018498020398  730.94309654  0.0  
-0.806  -0.000182198458731  732.292072642  0.0  
-0.804  -0.000179485742465  733.635487271  0.0  
-0.802  -0.000176839680538  734.97342364  0.0  
-0.8  -0.00017425800238  736.305962905  0.0  
-0.798  -0.000171738535873  737.63318424  0.0  
-0.796  -0.000169279202297  738.955164898  0.0  
-0.794  -0.000166878011282  740.271980285  0.0  
-0.792  -0.000164533056421  741.58370401  0.0  
-0.79  -0.000162242510946  742.890407956  0.0  
-0.788  -0.000160004623662  744.192162326  0.0  
-0.786  -0.000157817715178  745.489035704  0.0  
-0.784  -0.000155680174377  746.781095104  0.0  
-0.782  -0.000153590454945  748.068406019  0.0  
-0.78  -0.000151547072396  749.351032474  0.0  
-0.778  -0.000149548600845  750.629037065  0.0  
-0.776  -0.000147593670485  751.902481007  0.0  
-0.774  -0.000145680964617  753.171424175  0.0  
-0.772  -0.000143809217382  754.435925147  0.0  
-0.77  -0.000141977211268  755.69604124  0.0  
-0.768  -0.000140183774915  756.951828548  0.0  
-0.766  -0.000138427780992  758.203341982  0.0  
-0.764  -0.000136708144135  759.450635299  0.0  
-0.762  -0.000135023819157  760.69376114  0.0  
-0.76  -0.000133373799163  761.932771059  0.0  
-0.758  -0.000131757113837  763.167715559  0.0  
-0.756  -0.000130172827983  764.398644115  0.0  
-0.754  -0.000128620039699  765.625605208  0.0  
-0.752  -0.000127097879272  766.848646353  0.0  
-0.75  -0.000125605507521  768.067814121  0.0  
-0.748  -0.000124142114632  769.283154171  0.0  
-0.746  -0.000122706918885  770.49471127  0.0  
-0.744  -0.000121299165443  771.70252932  0.0  
-0.742  -0.000119918125256  772.90665138  0.0  
-0.74  -0.000118563094028  774.107119689  0.0  
-0.738  -0.000117233391103  775.303975687  0.0  
-0.736  -0.000115928358614  776.497260039  0.0  
-0.734  -0.000114647360424  777.687012649  0.0  
-0.732  -0.000113389781395  778.873272686  0.0  
-0.73  -0.000112155026486  780.0560786  0.0  
-0.728  -0.000110942519918  781.235468139  0.0  
-0.726  -0.000109751704484  782.411478371  0.0  
-0.724  -0.000108582040765  783.584145697  0.0  
-0.722  -0.000107433006479  784.753505868  0.0  
-0.72  -0.000106304095844  785.919594006  0.0  
-0.718  -0.000105194818848  787.082444611  0.0  
-0.716  -0.000104104700739  788.242091585  0.0  
-0.714  -0.000103033281453  789.39856824  0.0  
-0.712  -0.00010198011499  790.551907316  0.0  
-0.71  -0.000100944768959  791.702140991  0.0  
-0.708  -9.99268240586e-05  792.849300901  0.0  
-0.706  -9.89258735583e-05  793.993418144  0.0  
-0.704  -9.79415228874e-05  795.1345233  0.0  
-0.702  -9.69733891738e-05  796.272646439  0.0  
-0.7  -9.60211008306e-05  797.407817134  0.0  
-0.698  -9.50842971427e-05  798.540064473  0.0  
-0.696  -9.41626278527e-05  799.66941707  0.0  
-0.694  -9.32557529083e-05  800.795903073  0.0  
-0.692  -9.2363341922e-05  801.919550178  0.0  
-0.69  -9.14850739874e-05  803.04038564  0.0  
-0.688  -9.06206372768e-05  804.158436277  0.0  
-0.686  -8.97697287655e-05  805.273728485  0.0  
-0.684  -8.89320538526e-05  806.386288247  0.0  
-0.682  -8.8107326246e-05  807.496141138  0.0  
-0.68  -8.72952674338e-05  808.603312339  0.0  
-0.678  -8.6495606707e-05  809.707826641  0.0  
-0.676  -8.57080805856e-05  810.809708456  0.0  
-0.674  -8.49324328867e-05  811.908981826  0.0  
-0.672  -8.41684142425e-05  813.005670426  0.0  
-0.67  -8.3415782031e-05  814.099797579  0.0  
-0.668  -8.26743000773e-05  815.191386256  0.0  
-0.666  -8.19437384926e-05  816.280459089  0.0  
-0.664  -8.12238733871e-05  817.367038374  0.0  
-0.662  -8.05144868125e-05  818.45114608  0.0  
-0.66  -7.98153664515e-05  819.532803856  0.0  
-0.658  -7.91263054457e-05  820.612033037  0.0  
-0.656  -7.84471024067e-05  821.688854648  0.0  
-0.654  -7.77775609111e-05  822.763289416  0.0  
-0.652  -7.71174897066e-05  823.835357768  0.0  
-0.65  -7.64667022529e-05  824.905079845  0.0  
-0.648  -7.58250168134e-05  825.972475503  0.0  
-0.646  -7.51922560987e-05  827.037564317  0.0  
-0.644  -7.45682473018e-05  828.100365592  0.0  
-0.642  -7.39528218787e-05  829.160898364  0.0  
-0.64  -7.33458154232e-05  830.219181407  0.0  
-0.638  -7.27470675508e-05  831.275233237  0.0  
-0.636  -7.21564217961e-05  832.329072117  0.0  
-0.634  -7.15737254517e-05  833.380716063  0.0  
-0.632  -7.09988295563e-05  834.430182849  0.0  
-0.63  -7.04315886426e-05  835.477490006  0.0  
-0.628  -6.98718607827e-05  836.522654837  0.0  
-0.626  -6.93195073124e-05  837.56569441  0.0  
-0.624  -6.87743929003e-05  838.606625571  0.0  
-0.622  -6.82363854099e-05  839.645464944  0.0  
-0.62  -6.77053557613e-05  840.682228933  0.0  
-0.618  -6.718117784e-05  841.716933732  0.0  
-0.616  -6.66637284732e-05  842.749595325  0.0  
-0.614  -6.61528872922e-05  843.780229488  0.0  
-0.612  -6.56485367324e-05  844.808851799  0.0  
-0.61  -6.51505617807e-05  845.835477632  0.0  
-0.608  -6.46588502047e-05  846.860122173  0.0  
-0.606  -6.41732921166e-05  847.88280041  0.0  
-0.604  -6.36937801569e-05  848.903527147  0.0  
-0.602  -6.3220209368e-05  849.922317002  0.0  
-0.6  -6.27524770789e-05  850.939184412  0.0  
-0.598  -6.22904829175e-05  851.954143634  0.0  
-0.596  -6.18341286604e-05  852.967208752  0.0  
-0.594  -6.13833182218e-05  853.978393676  0.0  
-0.592  -6.09379576306e-05  854.987712147  0.0  
-0.59  -6.04979549382e-05  855.99517774  0.0  
-0.588  -6.00632200921e-05  857.000803865  0.0  
-0.586  -5.96336650511e-05  858.004603773  0.0  
-0.584  -5.92092035208e-05  859.006590555  0.0  
-0.582  -5.87897511373e-05  860.006777147  0.0  
-0.58  -5.83752252148e-05  861.005176333  0.0  
-0.578  -5.79655448026e-05  862.001800745  0.0  
-0.576  -5.75606306279e-05  862.996662868  0.0  
-0.574  -5.7160405027e-05  863.989775041  0.0  
-0.572  -5.67647919217e-05  864.981149459  0.0  
-0.57  -5.63737167513e-05  865.970798179  0.0  
-0.568  -5.59871064945e-05  866.958733117  0.0  
-0.566  -5.56048895095e-05  867.944966052  0.0  
-0.564  -5.52269956252e-05  868.929508632  0.0  
-0.562  -5.48533559923e-05  869.912372369  0.0  
-0.56  -5.44839031289e-05  870.893568649  0.0  
-0.558  -5.41185708173e-05  871.873108727  0.0  
-0.556  -5.3757294127e-05  872.851003736  0.0  
-0.554  -5.34000092995e-05  873.82726468  0.0  
-0.552  -5.30466538406e-05  874.801902447  0.0  
-0.55  -5.26971662674e-05  875.7749278  0.0  
-0.548  -5.23514863382e-05  876.746351388  0.0  
-0.546  -5.20095547993e-05  877.716183741  0.0  
-0.544  -5.16713134548e-05  878.684435275  0.0  
-0.542  -5.13367051541e-05  879.651116297  0.0  
-0.54  -5.10056736432e-05  880.616236998  0.0  
-0.538  -5.0678163668e-05  881.579807463  0.0  
-0.536  -5.03541208247e-05  882.54183767  0.0  
-0.534  -5.00334915598e-05  883.50233749  0.0  
-0.532  -4.97162232395e-05  884.46131669  0.0  
-0.53  -4.94022638733e-05  885.418784935  0.0  
-0.528  -4.90915623672e-05  886.37475179  0.0  
-0.526  -4.87840682591e-05  887.32922672  0.0  
-0.524  -4.84797317767e-05  888.282219092  0.0  
-0.522  -4.81785038944e-05  889.233738178  0.0  
-0.52  -4.78803360235e-05  890.183793155  0.0  
-0.518  -4.75851802764e-05  891.132393106  0.0  
-0.516  -4.72929892133e-05  892.079547025  0.0  
-0.514  -4.7003715958e-05  893.025263812  0.0  
-0.512  -4.67173140132e-05  893.969552283  0.0  
-0.51  -4.64337373299e-05  894.912421164  0.0  
-0.508  -4.61529402039e-05  895.853879096  0.0  
-0.506  -4.58748772298e-05  896.793934636  0.0  
-0.504  -4.55995033238e-05  897.732596257  0.0  
-0.502  -4.53267735404e-05  898.669872354  0.0  
-0.5  -4.50566432094e-05  899.605771238  0.0  
-0.498  -4.47890676495e-05  900.540301144  0.0  
-0.496  -4.45240023977e-05  901.47347023  0.0  
-0.494  -4.42614028988e-05  902.405286577  0.0  
-0.492  -4.40012245405e-05  903.335758194  0.0  
-0.49  -4.37434227102e-05  904.264893015  0.0  
-0.488  -4.34879525196e-05  905.192698905  0.0  
-0.486  -4.32347688736e-05  906.119183659  0.0  
-0.484  -4.29838264473e-05  907.044355001  0.0  
-0.482  -4.27350794559e-05  907.968220592  0.0  
-0.48  -4.248848177e-05  908.890788025  0.0  
-0.478  -4.22439866395e-05  909.812064833  0.0  
-0.476  -4.20015467974e-05  910.732058483  0.0  
-0.474  -4.17611143099e-05  911.650776384  0.0  
-0.472  -4.152264037e-05  912.568225886  0.0  
-0.47  -4.12860754923e-05  913.48441428  0.0  
-0.468  -4.10513691232e-05  914.399348806  0.0  
-0.466  -4.08184697202e-05  915.313036647  0.0  
-0.464  -4.05873246151e-05  916.225484934  0.0  
-0.462  -4.03578798635e-05  917.136700751  0.0  
-0.46  -4.01300802804e-05  918.046691131  0.0  
-0.458  -3.99038690486e-05  918.955463065  0.0  
-0.456  -3.96791879604e-05  919.863023496  0.0  
-0.454  -3.94559770498e-05  920.769379328  0.0  
-0.452  -3.92341745007e-05  921.674537425  0.0  
-0.45  -3.90137165891e-05  922.578504613  0.0  
-0.448  -3.87945375915e-05  923.481287685  0.0  
-0.446  -3.85765694399e-05  924.3828934  0.0  
-0.444  -3.83597418715e-05  925.283328487  0.0  
-0.442  -3.81439820146e-05  926.18259965  0.0  
-0.44  -3.79292144119e-05  927.080713567  0.0  
-0.438  -3.77153608247e-05  927.977676896  0.0  
-0.436  -3.75023400383e-05  928.873496275  0.0  
-0.434  -3.72900677578e-05  929.768178327  0.0  
-0.432  -3.70784563901e-05  930.661729664  0.0  
-0.43  -3.68674149635e-05  931.55415689  0.0  
-0.428  -3.66568487827e-05  932.445466603  0.0  
-0.426  -3.64466594866e-05  933.335665399  0.0  
-0.424  -3.62367447031e-05  934.22475988  0.0  
-0.422  -3.60269979002e-05  935.112756651  0.0  
-0.42  -3.58173082248e-05  935.999662331  0.0  
-0.418  -3.56075603876e-05  936.885483552  0.0  
-0.416  -3.53976342959e-05  937.770226969  0.0  
-0.414  -3.51874050186e-05  938.65389926  0.0  
-0.412  -3.49767426256e-05  939.536507135  0.0  
-0.41  -3.47655118316e-05  940.418057337  0.0  
-0.408  -3.45535719956e-05  941.298556653  0.0  
-0.406  -3.43407767424e-05  942.178011913  0.0  
-0.404  -3.4126973962e-05  943.056430004  0.0  
-0.402  -3.39120055686e-05  943.933817869  0.0  
-0.4  -3.36957072821e-05  944.810182518  0.0  
-0.398  -3.34779084212e-05  945.685531033  0.0  
-0.396  -3.32584318692e-05  946.559870576  0.0  
-0.394  -3.30370938437e-05  947.433208396  0.0  
-0.392  -3.28137036329e-05  948.305551835  0.0  
-0.39  -3.25880636982e-05  949.176908339  0.0  
-0.388  -3.23599692613e-05  950.047285466  0.0  
-0.386  -3.21292083842e-05  950.916690892  0.0  
-0.384  -3.1895561705e-05  951.785132422  0.0  
-0.382  -3.16588025299e-05  952.652617997  0.0  
-0.38  -3.1418696488e-05  953.51915571  0.0  
-0.378  -3.117500167e-05  954.384753806  0.0  
-0.376  -3.09274685127e-05  955.249420702  0.0  
-0.374  -3.06758396954e-05  956.113164991  0.0  
-0.372  -3.04198502441e-05  956.975995456  0.0  
-0.37  -3.01592274963e-05  957.83792108  0.0  
-0.368  -2.98936910438e-05  958.698951061  0.0  
-0.366  -2.96229529742e-05  959.559094818  0.0  
-0.364  -2.93467177096e-05  960.418362009  0.0  
-0.362  -2.90646824092e-05  961.276762542  0.0  
-0.36  -2.87765368428e-05  962.134306588  0.0  
-0.358  -2.8481963816e-05  962.991004593  0.0  
-0.356  -2.81806391814e-05  963.846867293  0.0  
-0.354  -2.78722321724e-05  964.701905732  0.0  
-0.352  -2.75564057361e-05  965.556131268  0.0  
-0.35  -2.72328168207e-05  966.409555595  0.0  
-0.348  -2.69011166513e-05  967.262190756  0.0  
-0.346  -2.65609514081e-05  968.114049158  0.0  
-0.344  -2.62119623293e-05  968.965143586  0.0  
-0.342  -2.58537865624e-05  969.815487223  0.0  
-0.34  -2.54860574506e-05  970.665093661  0.0  
-0.338  -2.51084053839e-05  971.513976922  0.0  
-0.336  -2.47204582238e-05  972.362151473  0.0  
-0.334  -2.43218422461e-05  973.20963224  0.0  
-0.332  -2.39121826921e-05  974.056434627  0.0  
-0.33  -2.34911047688e-05  974.902574536  0.0  
-0.328  -2.30582344416e-05  975.748068378  0.0  
-0.326  -2.26131994801e-05  976.592933093  0.0  
-0.324  -2.21556302742e-05  977.437186167  0.0  
-0.322  -2.16851611097e-05  978.28084565  0.0  
-0.32  -2.12014311678e-05  979.123930168  0.0  
-0.318  -2.07040858013e-05  979.966458947  0.0  
-0.316  -2.01927776488e-05  980.808451824  0.0  
-0.314  -1.9667168037e-05  981.649929263  0.0  
-0.312  -1.91269284517e-05  982.490912375  0.0  
-0.31  -1.85717416984e-05  983.331422931  0.0  
-0.308  -1.80013037066e-05  984.171483376  0.0  
